id_iklan,judul,deskripsi,merek,model,tahun,transmisi,jarak_tempuh,harga
948188626,[GARANSI 5THN LOW KM] Daihatsu Copen Cero S Convertible 2024/2025/2026,"BELI MOBIL TANPA KHAWATIR BERGARANSI 5 TAHUN!

NEW Daihatsu Copen Cero S Convertible CBU AT Putih NIK 2026, ODOMETER 400 AN PERAK KM, LIMITED EDITION! COLLECTOR ITEM! 

SPECIAL OPTION :
* Velg Volk Racing R.16
* Dash Cam Video Recorder
* Bilstein Shock Absorbers
* Convertible Hard Top (Carbon)
* Exclusive Heated RECARO Seats - Beige Suede Effect
* MOMO Leather-Wrapped Steering Wheel w/ Paddle Shifters
* Exhaust Dual Tail Pipe
* BONUS VELG & KNALPOT Original
-
Focus Motor Belanja Mobil 26 Tahun Membangun Kepercayaan.
Nikmati standar baru kepemilikan mobil bekas dengan garansi komprehensif hingga 5 TAHUN untuk 155 KOMPONEN. BERSERTIFIKAT, BERPOLIS, dan didukung layanan CUSTOMER SERVICE PERSONAL untuk pengalaman berkendara yang aman dan tanpa khawatir.

Belanja Mobil bukan hanya menjual mobil bekas. Kami jual mobil bekas dengan RASA AMAN seperti mobil baru.

5 BELANJA MOBIL PROMISE :
1. Mobil Terinspeksi 155 titik
2. TERGARANSI 5 tahun
3. Harga Transparan
4. Jaminan Trade-in/Buyback
5. After Sales yg baik (Mempunyai Customer Service Personal)

-UNIT 100% BEBAS TABRAK DAN BEBAS BANJIR (garansi uang kembali)
-Dokumen ABSAH
-BONUS! Free Detailing (pembersihan) 2x (1 tahun)
-
OTR KREDIT 580JT
OPEN CASH BY CALL

Bunga Premium
Tdp 109 jt
Ang 16,555,500 x47 tlo

Tdp 99 jt
Ang 14,497,000 x59 tlo

Untuk request DP / Hitungan lain, silakan hubungin kami

Harga kredit tertera adalah harga minimal kredit dengan tenor 4 & 5 tahun, diluar itu mengikuti harga Cash (karena kami mensubsidi refund bunga kepada anda)
-
Spesifikasi :
* Engine 658 cc Turbocharged Inline-3
* 64 Hp, 110 Nm
* 7-Speed Super Active Shift CVT
* Front-Wheel Drive
* Keyless Start Stop Engine
* Automatic Air Conditioning
* Panasonic CN-HE02WD Colour Touch Display
* Cero Edition : Bumper, Headlamp, Hood, Fenders, Stop Lamp
* Rear Parking Sensor, Traction Control System, Auto Start Stop


LOKASI : Focus Motor Bintaro, Bursa Otomotif Bintaro, Tangerang Selatan. (PGK) (BNT)",Daihatsu,Lainnya,,Lainnya,0-5.000,580000000.0
947935591,DP RENDAH - Toyota Yaris 1.5 GR Sport Bensin-AT 2022,".
DP RENDAH - Toyota Yaris 1.5 GR Sport Bensin-AT 2022 Putih 
.
Harga Cash : Hubungi Saya / Chat Me 
Harga Credit : Rp.  219,000,000 ,-
TDP :  23,000,000
Angsuran 4 Tahun : Rp. 6,700,000 ,-
Angsuran 5 Tahun silahkan hubungi untuk informasi lebih lanjut
.
Beli Mobil Terus Untung!!
Beli mobil dan dapatkan bonus saldo digital hingga Rp1.500.000!
*S&K berlaku
.
Keunggulan Unit
1. Pajak : April 2027
2. Odometer : 47.xxx 
3. Like New
4. Tangan Pertama
5. Atas nama  : Perorangan
6. Plat Ganjil
.
GRATIS HOME TEST DRIVE
.
Pembayaran Booking Fee / Pelunasan hanya melalui no rekening 2061/888/995 - BCA - an SERASI MITRA MOBIL PT

TDP promo hanya Berlaku jika:
- BI checking Bersih (tidak pernah ada keterlambatan pembayaran)
- Rumah Milik Pribadi
- Pemasukan/Gaji= 3x Angsuran.
*Bisa di bantu Rumah Kontrak dan BI checking bermasalah dengan TDP 30%* (S&K Berlaku)
.
Kunjungi kami di
OLXmobbi Bekasi
Jl. Jend. Sudirman No.1, Kranji, Kec. Bekasi Bar., Kota Bks, Jawa Barat KODE POS 75344
.
Rudi Hartono - Sales Advisor
OLXmobbi
Ahlinya Mobil Bekas Berkualitas",Toyota,Lainnya,,Lainnya,45.000-50.000,219000000.0
947472823,BMW X1 SDrive 18i XLine AT 2014,"Bismillah
Di Jual
BMW X1 SDRIVE 18i XLINE AT
TAHUN 2014
Black on Brown 
Interior Premium Leather
Low KM 80an 
Dipakai hanya Weekend saja
Pajak panjang 2027
A/N Sendiri B Bekasi
Harga Rp. 211,5 Juta nego halus
hub WA:
NoL 8 222 Lima 888 oo7
Atau
NoL 8 5775 satu enam 99o9

Salam BMW


bmw-x1-2.0-sdrive18i-xline-bensin-at-AT

Jarak tempuh mobil: 80000
Warna mobil: Hitam
Transmisi mobil: Otomatis
Tipe penjual: Individual",BMW,Lainnya,,Lainnya,85.000-90.000,210000000.0
947917898,Tdp 17jt Low Odo 3rb/thn COUNTRYMAN 1.5 TWIN TURBO 2023 2022,"Paket Flexing Tdp 17 jt & Angs 12,912jt Tenor 5th
Mini COUNTRYMAN 1.5 TURBO Low Odo 11rb  Pajak MEI 27
Siap General Check Bengkel Resmi

Please welcome 
MINI COOPER COUNTRYMAN 1.5 TWIN TURBO

NIK 2022
White Silver Metallic
Engine 1.500 CC
ODO 11.XXX MLS
Tax Mei 2027

Additional Information:
- 1.5 L TwinPower Turbo
- 3 Dynamic Driving Mode (Green, Mid, Sport)
- Power Back Door, Rear Parking Camera
- AC Dual Zone
- Cruise Control + Speed Limit

Harga Kredit 499 JT
Harga Cash 527 JT

Kredit Special Promo
Paket Flexing
Tdp 17 juta
Angsuran 12,912jt juta
Tenor 5 th

For Unit Information / Instant Approval Test Drive Hari Ini Besok Delivery
Contact : Steve 0878/1112/2010

*GARANSI Uang Kembali 1000%*
Mobil Lulus inspeksi @otospector
Mobil Bebas Banjir & Bebas Major Accident
Record mobil sesuai odometer
Dokumen mobil asli keabsahannya

Cek variasi stok unit di instagram
@chrisauto_garage
@chrisauto_official

Chris Auto Garage | CAG
Bursa Otomotif Sunter 
Blok D2-D3 | Blok C1A- 1B
(Masuk Pintu 5 Lurus Paling Ujung) 
Jl. Yos Sudarso Kav 87-88
Jakarta Utara
(Search Google Map -> Ketik Chris Auto Garage) 

Operational Hour
( Minggu / Tanggal Merah TETAP BUKA )
Senin - Sabtu 08.00 - 17.30
Minggu 10.00 - 16.00
Diluar jam operasional tetap kami layani by appointment",Mini,Lainnya,,Lainnya,10.000-15.000,499000000.0
948197470,Suzuki Ertiga 2017 Bensin,"Merek mobil: Suzuki
Tahun pembuatan: 2017
Model mobil: Ertiga
Varian mobil: mobil-bekas-suzuki-ertiga-1.4-gl-bensin-at-AT
Jenis bahan bakar mobil: Bensin
Jarak tempuh mobil: 200000
Warna mobil: Silver
Transmisi mobil: Otomatis
Tipe penjual: Individual",Suzuki,Lainnya,,Lainnya,195.000-200.000,122000000.0
945285322,Bunga 5% PAJAK 2027 Km 60k GANJIL Alphard G atpm 2018 Alphard g 2018,"KHUSUS yang ingin barang BAGUS
KHUSUS yang ingin bunga MURAH dan BISA BERHITUNG
KHUSUS untuk orang yang tidak terpukau dengan HARGA MURAH tapi Angsuran lebih MAHAL daripada HITUNGAN KAMI.
.
Lulus Inspeksi Dan Sertifikasi OTOSPECTOR, Mobil bebas Tabrakan dan Banjir.
MOBIL BERGARANSI MESIN DAN TRANSMISI SELAMA 2 TAHUN
.
Harga khusus Tunai Rp 560,000,000 
Harga khusus kredit Rp 515,000,000 
*
Paket kredit dp mumer dan bunga murah
.
. Total pembayaran pertama Rp 125,000,000  
Angsuran 23 bulan rp 22,200,000 BUNGA HANYA 5%
.
Total pembayaran pertama Rp 115,000,000  
Angsuran 35 bulan rp 15,700,000 BUNGA HANYA 5%
.
Total pembayaran pertama rp 110,000,000  
Angsuran 47 bulan rp 12,500,000 BUNGA HANYA 5.25%
.
Total pembayaran pertama rp 107,000,000  
Angsuran 59 bulan rp 10,800,000 BUNGA HANYA 6%

TDP sudah termasuk :
* Down Payment
* angsuran 1
* administrasi
- Asuransi 1 Tahun ALL RISK 
* asuransi tahun selanjutnya TLO ( Total Lost Only )
* PROVISI HANYA 1%
*
Yuk mari berhitung, kenapa harus beli mobil di PASKAH Mobil, karena kami MENGEMBALIKAN CASH BACK semua yang di berikan leasing KEPADA ANDA, terima kasih
.	 
Harga tersebut masih bisa di Negosiasi Hanya Setelah Datang Lihat Unit di Showroom Kami..
*
Keterangan Unit Kendaraan : 
.
Toyota ALphard 2.5 G ATPM Facelift
Faktur 2018
Tahun Pembuatan NIK 2018
STNK, BPKB, FAKTUR MASIH TANGAN PERTAMA DARI BARU 
ATAS NAMA PERUSAHAAN 
.
* KM 60K Service record Toyota 
. 
* Pajak terbayar 17 APRIL 2027 
TERBAYAR LUNAS 1 TAHUN 
Nomor Polisi B 2942 SMF / GENAP
B Dari DKI JAKARTA
.
SPESIFIKASI EXTERIOR :
* Grill Chrome
* Headlamp Projector + DRL ( Day Running Light )
* LED Stop lamps
* LED Running Sign
* Double sunroof
* Rear Cross Traffic Alert (blindspot)
* Velg Alloy R18 Inch
* Tires by Toyo Tranpath
* Foglamp with list chrome
* Sensor parking
* Spoiler
.
SPESIFIKASI INTERIOR & FITUR : 
* White on Beige 
* Black Dashboard With list silver 
* Leather Wheel with wood panel
* Steering Audio Control
* Digital Clock
* Pilot seats
* Leather Seats
* 2 TV monitor
* Camera Parking
* 4 camera 360° view
* Head Unit Touch Screen New Model Supp Hdmi, Ipod, Aux, USB, Radio, BT Phone
* Power Back Door
* Key less n engine start button
* i-stop
* Eco mode
* Automatic Hand brake 
* 4 electric seats
* 4 heater seats
* 2 cooler seats
* 1 memory seat
* Krey 
.
etc, standart Toyota Alphard G ATPM 2018 Facelift
.
Outlet : 
Paskah Mobil Mangga Dua Square 
Jl. Gunung sahari raya no 1 
Mangga Dua Square 
Lantai LG Lot M15-16 
Jakarta Utara 
.
ingin melihat stock mobil kami yang lain. silahkan klik VIEW PROFILE di akhir DISKRIPSI ini.
Tolong di favoritkan dan di follow ya teman2...
.
Terima Tukar Tambah Dan Berani Beli Mobil Yang Berkwalitas Istimewa
*
Terima Titip Jual beli Mobil. dengan surat surat Lengkap
.
SALAM 
PASKAH MOBIL",Toyota,Lainnya,,Lainnya,55.000-60.000,515000000.0
948197341,[ GARANSI 5THN AWD KM 16RB ] Subaru WRX 2.4 TS Eyesight 2022/2023/2024,"BELI MOBIL TANPA KHAWATIR BERGARANSI 5 TAHUN!

Subaru WRX 2.4 TS Eyesight AWD Wagon Facelift AT Biru Metalik NIK 2023, PAJAK BULAN 11 (2026), ODOMETER VERY LOW 16RB KM
-
Focus Motor Belanja Mobil 26 Tahun Membangun Kepercayaan.
Nikmati standar baru kepemilikan mobil bekas dengan garansi komprehensif hingga 5 TAHUN untuk 155 KOMPONEN. BERSERTIFIKAT, BERPOLIS, dan didukung layanan CUSTOMER SERVICE PERSONAL untuk pengalaman berkendara yang aman dan tanpa khawatir.

Belanja Mobil bukan hanya menjual mobil bekas. Kami jual mobil bekas dengan RASA AMAN seperti mobil baru.

5 BELANJA MOBIL PROMISE :
1. Mobil Terinspeksi 155 titik
2. TERGARANSI 5 tahun
3. Harga Transparan
4. Jaminan Trade-in/Buyback
5. After Sales yg baik (Mempunyai Customer Service Personal)

-UNIT 100% BEBAS TABRAK DAN BEBAS BANJIR (garansi uang kembali)
-Dokumen ABSAH
-BONUS! Free Detailing (pembersihan) 2x (1 tahun)
-
OTR KREDIT 640JT
OTR CASH BY CALL

DP Minim
Dp 107jt
Angs 19,464,000 x47 tlo

Dp 95jt
Angs 17,165,500 x59 tlo

Bunga Premium
Dp 119jt
Angs 18,393,000 x47 tlo

Dp 108jt
Angs 16,122,000 x59 tlo

UNTUK REQUEST DP / HITUNGAN LAIN, SILAKAN HUBUNGI KAMI

Harga kredit tertera adalah harga minimal kredit dengan tenor 4 & 5 tahun, diluar itu mengikuti harga Cash (karena kami mensubsidi refund bunga kepada anda)
-
Spesifikasi :
* Tangan Pertama Dari Baru, Pribadi
* Eyesight Safety System : PCB, ACC, LDWS, LSW, LVSA, LKAS
* Engine 2.4 cc 275 Hp (350 Nm) Turbo AWD
* Akselerasi 0-100 km/jam: 6.1 detik
* AC Touchscreen Dual Zone
* MID Digital Cluster
* 11,3 Inch Infotainment Toucscreen With Apple Carplay & Android Auto
* Electric Semi Bucket Seat with Memory Seat
* LED Projector Headlamp With DRL
* LED Tail Light
* SRS Airbags, BA, ABS, EBD, VSC COMPLETE SAFETY CAR
* Rear Parking Camera, Parking Censor, Traction Control
* Power Back Door
* Kaca Film Vkool
* Buku Service, Kunci Cadangan Tersedia


LOKASI : Focus Motor Bintaro, Bursa Otomotif Bintaro, Tangerang Selatan (CIH) (BNT)",Subaru,Lainnya,,Lainnya,15.000-20.000,640000000.0
948197322,[ GARANSI 5THN 4X4 KM 7RB ] BAIC BJ40 BJ 40 Plus Turbo 2024/2025/2026,"BELI MOBIL TANPA KHAWATIR BERGARANSI 5 TAHUN!

BAIC BJ40 BJ 40 Plus 2.0 Turbo 4x4 AWD AT Putih NIK 2026, PAJAK BULAN 7 (2027), ODOMETER VERY LOW 7RB PERAK KM

*GARANSI BAIC 5 TAHUN ATAU 150,000 KM*
-
Focus Motor Belanja Mobil 26 Tahun Membangun Kepercayaan.
Nikmati standar baru kepemilikan mobil bekas dengan garansi komprehensif hingga 5 TAHUN untuk 155 KOMPONEN. BERSERTIFIKAT, BERPOLIS, dan didukung layanan CUSTOMER SERVICE PERSONAL untuk pengalaman berkendara yang aman dan tanpa khawatir.

Belanja Mobil bukan hanya menjual mobil bekas. Kami jual mobil bekas dengan RASA AMAN seperti mobil baru.

5 BELANJA MOBIL PROMISE : 
1. Mobil Terinspeksi 155 titik 
2. ⁠TERGARANSI 5 tahun 
3. ⁠Harga Transparan 
4. ⁠Jaminan Trade-in/Buyback 
5. ⁠After Sales yg baik (Mempunyai Customer Service Personal)

-UNIT 100% BEBAS TABRAK DAN BEBAS BANJIR (garansi uang kembali)
-Dokumen ABSAH
-BONUS! Free Detailing (pembersihan) 2x (1 tahun)
-
OTR KREDIT 530JT
OTR CASH ASK

Bunga Premium
Dp 125jt
Angs 13.908.000 x47 tlo

Dp 117jt
Angs 12.051.000 x59 tlo

UNTUK REQUEST DP / HITUNGAN LAIN, SILAKAN HUBUNGI KAMI

Harga kredit tertera adalah harga minimal kredit dengan tenor 4 & 5 tahun, diluar itu mengikuti harga Cash (karena kami mensubsidi refund bunga kepada anda)
-
Spesifikasi :
* Tangan Pertama Dari Baru, Pribadi
* Engine 2.0 cc DOHC 221 Hp (380 Nm) Turbocharger
* 8 Speed Transmission Automatic 4x4
* Keyless Start Stop Engine
* Electric Retract Mirror
* Tilt & Telescopic Steering
* AC Digital Single Zone With Blower
* Audio Steering Switch
* MID Digital Cluster
* 10 Inch Infotainmenst System Intergration Apple Carplay & Android Auto With Command Control
* Electric Leather Seat
* Full LED System Headlamp With DRL, Foglamp LED
* LED Tail Light
* SRS Airbags, BA, ABS, HSA, VSC COMPLETE SAFETY CAR
* Rear Parking Camera, Parking Censor
* Electric Park Brake, Auto Hold Brake, Traction Control
* Kaca Film 3M
* Buku Manual, Buku Service Tersedia

LOKASI : Bez Auto Center, Focus Motor No. A66-A70, Curug Sangereng, Kec. Klp. Dua, Kabupaten Tangerang, Banten 15810 (SJO) (GS)",baic,Lainnya,,Lainnya,5.000-10.000,530000000.0
948197318,Hyundai Avega 2007 Bensin,"Merek mobil: Hyundai
Tahun pembuatan: 2007
Model mobil: Avega
Varian mobil: 1.5 Bensin-MT
Jenis bahan bakar mobil: Bensin
Jarak tempuh mobil: 180000
Warna mobil: Abu-Abu
Transmisi mobil: Manual
Tipe penjual: Individual",Hyundai,Lainnya,,Lainnya,175.000-180.000,48000000.0
948197286,2018 Mercedes Benz CLA 200 1.6 Sport AMG Panoramic sunroof tdp88jt,"2018 Mercedes Benz CLA 200 1.6 Sport AMG Panoramic sunroof tdp88jt

Spesifikasi :

- NIK2018
- Panoramic sunroof
- AMG
- Good Condition
- Surat Aman dan Lengkap
- Kondisi Terawat, Interior Bersih & Full Orisinil
- Sensor Parking & Kamera Mundur
- Spion ReTrackable & Elektric Mirror
- Audiosteer
- Keyless
- Odometer reading miles
- Leather Seat
- Full Orisinil
- Interior rapih
- Sangat terawat sekali
- Interior rapih
- Surat dijamin
- Kredit dibantu
- Plat Ganjil (bisa Req Ganjil/ Genap)

Harga Special Khusus Paket Kredit

TDP ringan Rp88jt bawa pulang mobil
Angsuran 9.105.000x59

Estimasi Hitungan TDP dan Angsuran lain bisa disesuaikan kebutuhan
FREE WARANTY MESIN & TRANSMISI (Paket kredit included)
Proses kredit dapat dibantu

Cash harga Berbeda Silakan Hubungi

Janji temu Cabang terdekat kami

Daryls Auto  Gedung WTC mangga dua  lantai 3A No 37 No 50 No 75-79 No 102 , lantai 6 no 630A Jakarta Utara

Daryls Auto  Bintaro JAYA Bintaro sektor 7 No B09, Pd. Aren, Kota Tangerang Selatan, Banten

IG&TIKTOK : @darylsauto

Kami Siap Melayani Anda Sampai Harga Termurah & Terbaik
Untuk Info Paket DP & Harga Sesuai Iklan Hub Bisa Call / WA
Info Jual / Beli Mobil Second Anda, Silahkan Hub Kami, Mobil Berkualitas Dengan Harga Bersaing",Mercedes-Benz,Lainnya,,Lainnya,15.000-20.000,408000000.0
944530987,DP10% [Km27.000] Alphard G 2019 Black Reg 2021 #AUTOHIGH,"ALPHARD 2.5 G ATPM 2019 BLACK ON BEIGE
Km.27.000 Antik!! , STNK Bulan 10 ( NIK.2019 )
- 2TV + 4 Camera + GPS Indonesia
- Pilot Seat + Leather Ori
- Heater Seat
- Krey Ori Jepang
- Auto Start - Stop
- Double Sunroof
- Bagasi Power Back Door
- Velg R.18 Smoke Chrome Black
- Service Record ATPM Astra

OTR KREDIT : 665JT 
OTR CASH : 740JT 

Harga Negosiasi Setelah Datang Lihat Unit di Showroom Kami

Pembelian via cash / kredit.. Data luar kota bisa bantu proses, Tersedia jg Paket Total DP Ringan, Tenor hingga 6 tahun ( Proses 1 hari kerja saja )

Segera Rekomendasikan Keluarga / Teman / Kerabat Bapak & Ibu semua untuk membeli Mobil di AUTOHIGH dan dapatkan harga & kualitas terbaik dengan cara Share Link Iklan ini, Terima Kasih !!!

///AUTO HIGH BINTARO
** Bursa Mobil Bintaro A1 - A3
Bintaro Sektor 7, Tangerang Selatan
( Exit Tol Pondok Aren, samping Bank Permata Tower dan Dealer BMW Bestindo )

[[ GUNAKAN SELALU FITUR TELEPON & WHATS APP UNTUK KEAMANAN BERKOMUNIKASI, TERIMA KASIH ]]

Buka Setiap Hari : Pukul 9 Pagi s/d 6 Sore
( Sabtu / Minggu / Hari Libur Tetap Buka )

More Info, Please Call / SMS / Whats App : Pukul 8 Pagi s/d 11 Malam ( Setiap Hari )",Toyota,Lainnya,,Lainnya,15.000-20.000,665000000.0
944531009,DP10% [Km27.000] Alphard G 2019 Black Reg 2020 #AUTOHIGH,"ALPHARD 2.5 G ATPM 2019 BLACK ON BEIGE
Km.27.000 Antik!! , STNK Bulan 10 ( NIK.2019 )
- 2TV + 4 Camera + GPS Indonesia
- Pilot Seat + Leather Ori
- Heater Seat
- Krey Ori Jepang
- Auto Start - Stop
- Double Sunroof
- Bagasi Power Back Door
- Velg R.18 Smoke Chrome Black
- Service Record ATPM Astra

OTR KREDIT : 665JT 
OTR CASH : 740JT 

Harga Negosiasi Setelah Datang Lihat Unit di Showroom Kami

Pembelian via cash / kredit.. Data luar kota bisa bantu proses, Tersedia jg Paket Total DP Ringan, Tenor hingga 6 tahun ( Proses 1 hari kerja saja )

Segera Rekomendasikan Keluarga / Teman / Kerabat Bapak & Ibu semua untuk membeli Mobil di AUTOHIGH dan dapatkan harga & kualitas terbaik dengan cara Share Link Iklan ini, Terima Kasih !!!

///AUTO HIGH BINTARO
** Bursa Mobil Bintaro A1 - A3
Bintaro Sektor 7, Tangerang Selatan
( Exit Tol Pondok Aren, samping Bank Permata Tower dan Dealer BMW Bestindo )

[[ GUNAKAN SELALU FITUR TELEPON & WHATS APP UNTUK KEAMANAN BERKOMUNIKASI, TERIMA KASIH ]]

Buka Setiap Hari : Pukul 9 Pagi s/d 6 Sore
( Sabtu / Minggu / Hari Libur Tetap Buka )

More Info, Please Call / SMS / Whats App : Pukul 8 Pagi s/d 11 Malam ( Setiap Hari )",Toyota,Lainnya,,Lainnya,15.000-20.000,665000000.0
944530899,DP10% [Km27.000] Alphard G 2019 Black Reg 2020 #AUTOHIGH,"ALPHARD 2.5 G ATPM 2019 BLACK ON BEIGE
Km.27.000 Antik!! , STNK Bulan 10 ( NIK.2019 )
- 2TV + 4 Camera + GPS Indonesia
- Pilot Seat + Leather Ori
- Heater Seat
- Krey Ori Jepang
- Auto Start - Stop
- Double Sunroof
- Bagasi Power Back Door
- Velg R.18 Smoke Chrome Black
- Service Record ATPM Astra

OTR KREDIT : 665JT 
OTR CASH : 740JT 

Harga Negosiasi Setelah Datang Lihat Unit di Showroom Kami

Pembelian via cash / kredit.. Data luar kota bisa bantu proses, Tersedia jg Paket Total DP Ringan, Tenor hingga 6 tahun ( Proses 1 hari kerja saja )

Segera Rekomendasikan Keluarga / Teman / Kerabat Bapak & Ibu semua untuk membeli Mobil di AUTOHIGH dan dapatkan harga & kualitas terbaik dengan cara Share Link Iklan ini, Terima Kasih !!!

///AUTO HIGH BINTARO
** Bursa Mobil Bintaro A1 - A3
Bintaro Sektor 7, Tangerang Selatan
( Exit Tol Pondok Aren, samping Bank Permata Tower dan Dealer BMW Bestindo )

[[ GUNAKAN SELALU FITUR TELEPON & WHATS APP UNTUK KEAMANAN BERKOMUNIKASI, TERIMA KASIH ]]

Buka Setiap Hari : Pukul 9 Pagi s/d 6 Sore
( Sabtu / Minggu / Hari Libur Tetap Buka )

More Info, Please Call / SMS / Whats App : Pukul 8 Pagi s/d 11 Malam ( Setiap Hari )",Toyota,Lainnya,,Lainnya,15.000-20.000,665000000.0
947739079,BMW Z4 M40i AT 2025 KILOMETER ANTIK!,"BMW Z4 M40i AT 2025
Odo 3rb
Service Record BMW 
Black Sapphire Metallic on Black
3.0L BMW M TwinPower Turbo Inline 6-Cylinder Engine (387 HP / 500 Nm)
8-Speed Sport Steptronic Automatic Transmission
Rear-Wheel Drive
Adaptive M Suspension
M Sport Differential
Adaptive LED Headlights with BMW Selective Beam
High-Beam Assistant
M Leather Steering Wheel with Paddle Shift
M Sport Seats
Electric Seat with Memory
M Seat Belts
2-Zone Automatic Air Conditioning
Ambient Light
BMW Live Cockpit Professional (10.25” Touch Display + 10.25” Digital Instrument Display)
BMW Operating System 7.0
Harman Kardon Surround Sound System
Smartphone Integration
Wireless Charging
Remote Engine Start
Comfort Access
Active Cruise Control with Stop&Go
Parking Assistant
Reversing Assistant
Rear View Camera
Driving Assistant
Lane Departure Warning
Lane Change Warning
Front Collision Warning with Brake Intervention
Crossing Traffic Warning Rear
Rear Collision Prevention
M Sport Brakes
Electric Parking Brake
19” M Light Alloy Wheels V-Spoke Style 772 M Bicolour
Faktur 2025
Perakitan 2024
Plat (2 Digit) (Ganjil)
Tangan 1
An Pribadi
BRi 07/2030
BSi 06/2030

Garansi Bersertifikat Tidak Bekas Tabrakan dan Banjir (by otospector)

Full Detailing Exterior dan Interior

HARGA 1.555 Jt KHUSU KREDIT (negotiable)

Harga Cash Nego Setelah liat Unit",BMW,Lainnya,,Lainnya,5.000-10.000,1555000000.0
947935578,DP RENDAH - Honda Brio Satya 1.2 E Bensin-AT 2022,".
DP RENDAH - Honda Brio Satya 1.2 E Bensin-AT 2022 Hitam 
.
Harga Cash : Hubungi Saya / Chat Me 
Harga Credit : Rp.  148,000,000 ,-
TDP :  14,000,000
Angsuran 4 Tahun : Rp. 4,700,000 ,-
Angsuran 5 Tahun silahkan hubungi untuk informasi lebih lanjut
.
Beli Mobil Terus Untung!!
Beli mobil dan dapatkan bonus saldo digital hingga Rp1.500.000!
*S&K berlaku
.
Keunggulan Unit
1. Pajak : January 2027
2. Odometer : 45.xxx 
3. Like New
4. Tangan Pertama
5. Atas nama  : Perorangan
6. Plat Genap
.
GRATIS HOME TEST DRIVE
.
Pembayaran Booking Fee / Pelunasan hanya melalui no rekening 2061/888/995 - BCA - an SERASI MITRA MOBIL PT

TDP promo hanya Berlaku jika:
- BI checking Bersih (tidak pernah ada keterlambatan pembayaran)
- Rumah Milik Pribadi
- Pemasukan/Gaji= 3x Angsuran.
*Bisa di bantu Rumah Kontrak dan BI checking bermasalah dengan TDP 30%* (S&K Berlaku)
.
Kunjungi kami di
OLXmobbi Bekasi
Jl. Jend. Sudirman No.1, Kranji, Kec. Bekasi Bar., Kota Bks, Jawa Barat KODE POS 74596
.
Rudi Hartono - Sales Advisor
OLXmobbi
Ahlinya Mobil Bekas Berkualitas",Honda,Lainnya,,Lainnya,45.000-50.000,148000000.0
948075661,DP10% [Km4.000] Land Cruiser Prado 2.7 VXR 2025 Reg 2026 #AUTOHIGH,"TOYOTA LAND CRUISER PRADO 2.7 VX-R 250 2025 BROWN ON BLACK
Km.4.000 , Stnk Bulan 11 ( NIK.2025 )
- Monitor Screen Audio + 4 Camera
- Speedometer Digital 
- Sunroof
- ⁠Audio JBL
- Bagasi Power Back Door
- 4X4 All Whell Drive
- ⁠3 Row & 7 Seater 
- Electric Seat + Memory Seat
- Heater Seat + Cooler Seat
- Toyota Safety Sense ( TSS )
- Engine 2.700cc Gasoline
- ⁠Velg R.18 Black Edition

OTR KREDIT : 1.895M
OTR CASH : 1.945M

Harga Negosiasi Setelah Datang Lihat Unit di Showroom Kami

Pembelian via cash / kredit.. Data luar kota bisa bantu proses, Tersedia jg Paket Total DP Ringan, Tenor hingga 6 tahun ( Proses 1 hari kerja saja )

Segera Rekomendasikan Keluarga / Teman / Kerabat Bapak & Ibu semua untuk membeli Mobil di AUTOHIGH dan dapatkan harga & kualitas terbaik dengan cara Share Link Iklan ini, Terima Kasih !!!

///AUTO HIGH BINTARO
** Bursa Mobil Bintaro A1 - A3
Bintaro Sektor 7, Tangerang Selatan
( Exit Tol Pondok Aren, samping Bank Permata Tower dan Dealer BMW Bestindo )

[[ GUNAKAN SELALU FITUR TELEPON & WHATS APP UNTUK KEAMANAN BERKOMUNIKASI, TERIMA KASIH ]]

Buka Setiap Hari : Pukul 9 Pagi s/d 6 Sore
( Sabtu / Minggu / Hari Libur Tetap Buka )

More Info, Please Call / SMS / Whats App : Pukul 8 Pagi s/d 11 Malam ( Setiap Hari )",Toyota,Lainnya,,Lainnya,0-5.000,1895000000.0
